"","ACAL","ACAR","MLSL","MLSR","LLSL","LLSR","MCAFL","MCAFR","MCAPL","MCAPR","MCATL","MCATR","MCAOL","MCAOR","MCAIL","MCAIR","PCATL","PCATR","PCAOL","PCAOR","PCTPL","PCTPR","ACTPL","ACTPR","BL","BR","SCL","SCR","ICL","ICR","LVL","LVR"
"1","619","902","1","49","0","35","1524","1754","1015","1502","0","3637","239","269","0","0","0","11526","3932","44466","113","2436","0","5296","178","6","235","2345","326","178","0","1700"
